"","x"
"1757","Ptilinopus regina"
"1758","Ptilinopus richardsii"
"1759","Ptilinopus rivoli"
"1760","Ptilinopus roseicapilla"
"1761","Ptilinopus solomonensis"
"1762","Ptilinopus speciosus"
"1763","Ptilinopus superbus"
"1764","Ptilinopus tannensis"
"1765","Ptilinopus temminckii"
"1766","Ptilinopus viridis"
"1767","Ptilinopus wallacii"
"1768","Ramphiculus epius"
"1769","Ramphiculus fischeri"
"1770","Ramphiculus jambu"
"1771","Ramphiculus leclancheri"
"1772","Ramphiculus mangoliensis"
"1773","Ramphiculus marchei"
"1774","Ramphiculus meridionalis"
"1775","Ramphiculus merrilli"
"1776","Ramphiculus occipitalis"
"1777","Ramphiculus subgularis"
"1778","Reinwardtoena browni"
"1779","Reinwardtoena crassirostris"
"1780","Reinwardtoena reinwardti"
"1781","Spilopelia chinensis"
"1782","Spilopelia senegalensis"
"1783","Spilopelia suratensis"
"1784","Starnoenas cyanocephala"
"1785","Streptopelia bitorquata"
"1786","Streptopelia capicola"
"1787","Streptopelia decaocto"
"1788","Streptopelia decipiens"
"1789","Streptopelia dusumieri"
"1790","Streptopelia hypopyrrha"
"1791","Streptopelia lugens"
"1792","Streptopelia orientalis"
"1793","Streptopelia reichenowi"
"1794","Streptopelia roseogrisea"
"1795","Streptopelia semitorquata"
"1796","Streptopelia tranquebarica"
"1797","Streptopelia turtur"
"1798","Streptopelia vinacea"
"1799","Streptopelia xanthocycla"
"1800","Treron affinis"
"1801","Treron apicauda"
"1802","Treron aromaticus"
"1803","Treron australis"
"1804","Treron axillaris"
"1805","Treron bicinctus"
"1806","Treron calvus"
"1807","Treron capellei"
"1808","Treron chloropterus"
"1809","Treron curvirostra"
"1810","Treron delalandii"
"1811","Treron floris"
"1812","Treron formosae"
"1813","Treron fulvicollis"
"1814","Treron griseicauda"
"1815","Treron griveaudi"
"1816","Treron olax"
"1817","Treron oxyurus"
"1818","Treron pembaensis"
"1819","Treron permagnus"
"1820","Treron phayrei"
"1821","Treron phoenicopterus"
"1822","Treron pompadora"
"1823","Treron psittaceus"
"1824","Treron sanctithomae"
"1825","Treron seimundi"
"1826","Treron sieboldii"
"1827","Treron sphenurus"
"1828","Treron teysmannii"
"1829","Treron vernans"
"1830","Treron waalia"
"1831","Trugon terrestris"
"1832","Turacoena manadensis"
"1833","Turacoena modesta"
"1834","Turacoena sulaensis"
"1835","Turtur abyssinicus"
"1836","Turtur afer"
"1837","Turtur brehmeri"
"1838","Turtur chalcospilos"
"1839","Turtur tympanistria"
"1840","Uropelia campestris"
"1841","Zenaida asiatica"
"1842","Zenaida auriculata"
"1843","Zenaida aurita"
"1844","Zenaida galapagoensis"
"1845","Zenaida graysoni"
"1846","Zenaida macroura"
"1847","Zenaida meloda"
"1848","Zentrygon albifacies"
"1849","Zentrygon carrikeri"
"1850","Zentrygon chiriquensis"
"1851","Zentrygon costaricensis"
"1852","Zentrygon frenata"
"1853","Zentrygon goldmani"
"1854","Zentrygon lawrencii"
"1855","Zentrygon linearis"
"1856","Actenoides bougainvillei"
"1857","Actenoides capucinus"
"1858","Actenoides concretus"
"1859","Actenoides excelsus"
"1860","Actenoides hombroni"
"1861","Actenoides lindsayi"
"1862","Actenoides monachus"
"1863","Actenoides princeps"
"1864","Actenoides regalis"
"1865","Alcedo atthis"
"1866","Alcedo coerulescens"
"1867","Alcedo euryzona"
"1868","Alcedo hercules"
"1869","Alcedo meninting"
"1870","Alcedo peninsulae"
"1871","Alcedo quadribrachys"
"1872","Alcedo semitorquata"
"1873","Caridonax fulgidus"
"1874","Ceryle rudis"
"1875","Ceyx argentatus"
"1876","Ceyx azureus"
"1877","Ceyx cajeli"
"1878","Ceyx collectoris"
"1879","Ceyx cyanopectus"
"1880","Ceyx dispar"
"1881","Ceyx erithaca"
"1882","Ceyx fallax"
"1883","Ceyx flumenicola"
"1884","Ceyx gentianus"
"1885","Ceyx lepidus"
"1886","Ceyx margarethae"
"1887","Ceyx meeki"
"1888","Ceyx melanurus"
"1889","Ceyx mindanensis"
"1890","Ceyx mulcatus"
"1891","Ceyx nigrirostris"
"1892","Ceyx nigromaxilla"
"1893","Ceyx pusillus"
"1894","Ceyx sacerdotis"
"1895","Ceyx sangirensis"
"1896","Ceyx solitarius"
"1897","Ceyx wallacii"
"1898","Ceyx websteri"
"1899","Chloroceryle aenea"
"1900","Chloroceryle amazona"
"1901","Chloroceryle americana"
"1902","Chloroceryle inda"
"1903","Cittura cyanotis"
"1904","Cittura sanghirensis"
"1905","Clytoceyx rex"
"1906","Corythornis cristatus"
"1907","Corythornis leucogaster"
"1908","Corythornis madagascariensis"
"1909","Corythornis nais"
"1910","Corythornis thomensis"
"1911","Corythornis vintsioides"
"1912","Dacelo gaudichaud"
"1913","Dacelo leachii"
"1914","Dacelo novaeguineae"
"1915","Dacelo tyro"
"1916","Halcyon albiventris"
"1917","Halcyon badia"
"1918","Halcyon chelicuti"
"1919","Halcyon coromanda"
"1920","Halcyon cyanoventris"
"1921","Halcyon gularis"
"1922","Halcyon leucocephala"
"1923","Halcyon malimbica"
"1924","Halcyon pileata"
"1925","Halcyon senegalensis"
"1926","Halcyon senegaloides"
"1927","Halcyon smyrnensis"
"1928","Ispidina lecontei"
"1929","Ispidina picta"
"1930","Lacedo melanops"
"1931","Lacedo pulchella"
"1932","Megaceryle alcyon"
"1933","Megaceryle lugubris"
"1934","Megaceryle maxima"
"1935","Megaceryle torquata"
"1936","Melidora macrorrhina"
"1937","Pelargopsis amauroptera"
"1938","Pelargopsis capensis"
"1939","Pelargopsis melanorhyncha"
"1940","Syma megarhyncha"
"1941","Syma torotoro"
"1942","Tanysiptera carolinae"
"1943","Tanysiptera danae"
"1944","Tanysiptera ellioti"
"1945","Tanysiptera galatea"
"1946","Tanysiptera hydrocharis"
"1947","Tanysiptera nigriceps"
"1948","Tanysiptera nympha"
"1949","Tanysiptera riedelii"
"1950","Tanysiptera sylvia"
"1951","Todiramphus albonotatus"
"1952","Todiramphus australasia"
"1953","Todiramphus chloris"
"1954","Todiramphus cinnamominus"
"1955","Todiramphus diops"
"1956","Todiramphus enigma"
"1957","Todiramphus farquhari"
"1958","Todiramphus funebris"
"1959","Todiramphus gambieri"
"1960","Todiramphus godeffroyi"
"1961","Todiramphus lazuli"
"1962","Todiramphus leucopygius"
"1963","Todiramphus macleayii"
"1964","Todiramphus nigrocyaneus"
"1965","Todiramphus pelewensis"
"1966","Todiramphus pyrrhopygius"
"1967","Todiramphus recurvirostris"
"1968","Todiramphus reichenbachii"
"1969","Todiramphus ruficollaris"
"1970","Todiramphus sanctus"
"1971","Todiramphus saurophagus"
"1972","Todiramphus tutus"
"1973","Todiramphus veneratus"
"1974","Todiramphus winchelli"
"1975","Todiramphus youngi"
"1976","Atelornis crossleyi"
"1977","Atelornis pittoides"
"1978","Brachypteracias leptosomus"
"1979","Geobiastes squamiger"
"1980","Uratelornis chimaera"
"1981","Coracias abyssinicus"
"1982","Coracias affinis"
"1983","Coracias benghalensis"
"1984","Coracias caudatus"
"1985","Coracias cyanogaster"
"1986","Coracias garrulus"
"1987","Coracias naevius"
"1988","Coracias spatulatus"
"1989","Coracias temminckii"
"1990","Eurystomus azureus"
"1991","Eurystomus glaucurus"
"1992","Eurystomus gularis"
"1993","Eurystomus orientalis"
"1994","Meropogon forsteni"
"1995","Merops albicollis"
"1996","Merops americanus"
"1997","Merops apiaster"
"1998","Merops boehmi"
"1999","Merops breweri"
"2000","Merops bullockoides"
"2001","Merops bulocki"
"2002","Merops cyanophrys"
"2003","Merops gularis"
"2004","Merops hirundineus"
"2005","Merops lafresnayii"
"2006","Merops leschenaulti"
"2007","Merops malimbicus"
"2008","Merops mentalis"
"2009","Merops muelleri"
"2010","Merops nubicoides"
"2011","Merops nubicus"
"2012","Merops oreobates"
"2013","Merops orientalis"
"2014","Merops ornatus"
"2015","Merops persicus"
"2016","Merops philippinus"
"2017","Merops pusillus"
"2018","Merops revoilii"
"2019","Merops superciliosus"
"2020","Merops variegatus"
"2021","Merops viridis"
"2022","Merops viridissimus"
"2023","Nyctyornis amictus"
"2024","Nyctyornis athertoni"
"2025","Aspatha gularis"
"2026","Baryphthengus martii"
"2027","Baryphthengus ruficapillus"
"2028","Electron carinatum"
"2029","Electron platyrhynchum"
"2030","Eumomota superciliosa"
"2031","Hylomanes momotula"
"2032","Momotus aequatorialis"
"2033","Momotus bahamensis"
"2034","Momotus coeruliceps"
"2035","Momotus lessonii"
"2036","Momotus mexicanus"
"2037","Momotus momota"
"2038","Momotus subrufescens"
"2039","Todus angustirostris"
"2040","Todus mexicanus"
"2041","Todus multicolor"
"2042","Todus subulatus"
"2043","Todus todus"
"2044","Cacomantis aeruginosus"
"2045","Cacomantis castaneiventris"
"2046","Cacomantis flabelliformis"
"2047","Cacomantis merulinus"
"2048","Cacomantis passerinus"
"2049","Cacomantis sonneratii"
"2050","Cacomantis variolosus"
"2051","Caliechthrus leucolophus"
"2052","Carpococcyx radiceus"
"2053","Carpococcyx renauldi"
"2054","Carpococcyx viridis"
"2055","Centropus andamanensis"
"2056","Centropus anselli"
"2057","Centropus ateralbus"
"2058","Centropus bengalensis"
"2059","Centropus bernsteini"
"2060","Centropus celebensis"
"2061","Centropus chalybeus"
"2062","Centropus chlororhynchos"
"2063","Centropus cupreicaudus"
"2064","Centropus goliath"
"2065","Centropus grillii"
"2066","Centropus leucogaster"
"2067","Centropus melanops"
"2068","Centropus menbeki"
"2069","Centropus milo"
"2070","Centropus monachus"
"2071","Centropus nigrorufus"
"2072","Centropus phasianinus"
"2073","Centropus rectunguis"
"2074","Centropus senegalensis"
"2075","Centropus sinensis"
"2076","Centropus spilopterus"
"2077","Centropus steerii"
"2078","Centropus superciliosus"
"2079","Centropus toulou"
"2080","Centropus unirufus"
"2081","Centropus violaceus"
"2082","Centropus viridis"
"2083","Cercococcyx lemaireae"
"2084","Cercococcyx mechowi"
"2085","Cercococcyx montanus"
"2086","Cercococcyx olivinus"
"2087","Ceuthmochares aereus"
"2088","Ceuthmochares australis"
"2089","Chalcites basalis"
"2090","Chalcites crassirostris"
"2091","Chalcites lucidus"
"2092","Chalcites megarhynchus"
"2093","Chalcites meyerii"
"2094","Chalcites minutillus"
"2095","Chalcites osculans"
"2096","Chalcites ruficollis"
"2097","Chrysococcyx caprius"
"2098","Chrysococcyx cupreus"
"2099","Chrysococcyx flavigularis"
"2100","Chrysococcyx klaas"
"2101","Chrysococcyx maculatus"
"2102","Chrysococcyx xanthorhynchus"
"2103","Clamator coromandus"
"2104","Clamator glandarius"
"2105","Clamator jacobinus"
"2106","Clamator levaillantii"
"2107","Coccycua cinerea"
"2108","Coccycua minuta"
"2109","Coccycua pumila"
"2110","Coccyzus americanus"
"2111","Coccyzus bahamensis"
"2112","Coccyzus erythropthalmus"
"2113","Coccyzus euleri"
"2114","Coccyzus ferrugineus"
"2115","Coccyzus lansbergi"
"2116","Coccyzus longirostris"
"2117","Coccyzus melacoryphus"
"2118","Coccyzus merlini"
"2119","Coccyzus minor"
"2120","Coccyzus pluvialis"
"2121","Coccyzus rufigularis"
"2122","Coccyzus vetula"
"2123","Coccyzus vieilloti"
"2124","Coua caerulea"
"2125","Coua coquereli"
"2126","Coua cristata"
"2127","Coua cursor"
"2128","Coua gigas"
"2129","Coua olivaceiceps"
"2130","Coua pyropyga"
"2131","Coua reynaudii"
"2132","Coua ruficeps"
"2133","Coua serriana"
"2134","Coua verreauxi"
"2135","Crotophaga ani"
"2136","Crotophaga major"
"2137","Crotophaga sulcirostris"
"2138","Cuculus canorus"
"2139","Cuculus clamosus"
"2140","Cuculus crassirostris"
"2141","Cuculus gularis"
"2142","Cuculus lepidus"
"2143","Cuculus micropterus"
"2144","Cuculus poliocephalus"
"2145","Cuculus rochii"
"2146","Cuculus saturatus"
"2147","Cuculus solitarius"
"2148","Dasylophus superciliosus"
"2149","Dromococcyx pavoninus"
"2150","Dromococcyx phasianellus"
"2151","Eudynamys orientalis"
"2152","Eudynamys scolopaceus"
"2153","Geococcyx californianus"
"2154","Geococcyx velox"
"2155","Guira guira"
"2156","Heteroscenes pallidus"
"2157","Hierococcyx bocki"
"2158","Hierococcyx fugax"
"2159","Hierococcyx hyperythrus"
"2160","Hierococcyx nisicolor"
"2161","Hierococcyx pectoralis"
"2162","Hierococcyx sparverioides"
"2163","Hierococcyx vagans"
"2164","Hierococcyx varius"
"2165","Lepidogrammus cumingi"
"2166","Microdynamis parva"
"2167","Morococcyx erythropygus"
"2168","Neomorphus geoffroyi"
"2169","Neomorphus pucheranii"
"2170","Neomorphus radiolosus"
"2171","Neomorphus rufipennis"
"2172","Pachycoccyx audeberti"
"2173","Phaenicophaeus curvirostris"
"2174","Phaenicophaeus diardi"
"2175","Phaenicophaeus oeneicaudus"
"2176","Phaenicophaeus pyrrhocephalus"
"2177","Phaenicophaeus sumatranus"
"2178","Phaenicophaeus tristis"
"2179","Phaenicophaeus viridirostris"
"2180","Piaya cayana"
"2181","Piaya melanogaster"
"2182","Piaya mexicana"
"2183","Rhamphococcyx calyorhynchus"
"2184","Rhinortha chlorophaea"
"2185","Scythrops novaehollandiae"
"2186","Surniculus dicruroides"
"2187","Surniculus lugubris"
"2188","Surniculus musschenbroeki"
"2189","Surniculus velutinus"
"2190","Taccocua leschenaultii"
"2191","Tapera naevia"
"2192","Urodynamis taitensis"
"2193","Zanclostomus javanicus"
"2194","Eurypyga helias"
"2195","Rhynochetos jubatus"
"2196","Caracara cheriway"
"2197","Caracara plancus"
"2198","Daptrius ater"
"2199","Falco alopex"
"2200","Falco amurensis"
"2201","Falco araeus"
"2202","Falco ardosiaceus"
"2203","Falco berigora"
"2204","Falco biarmicus"
"2205","Falco cenchroides"
"2206","Falco cherrug"
"2207","Falco chicquera"
"2208","Falco columbarius"
"2209","Falco concolor"
"2210","Falco cuvierii"
"2211","Falco deiroleucus"
"2212","Falco dickinsoni"
"2213","Falco eleonorae"
"2214","Falco fasciinucha"
"2215","Falco femoralis"
"2216","Falco hypoleucos"
"2217","Falco jugger"
"2218","Falco longipennis"
"2219","Falco mexicanus"
"2220","Falco moluccensis"
"2221","Falco naumanni"
"2222","Falco newtoni"
"2223","Falco novaeseelandiae"
"2224","Falco peregrinus"
"2225","Falco punctatus"
"2226","Falco ruficollis"
"2227","Falco rufigularis"
"2228","Falco rupicoloides"
"2229","Falco rusticolus"
"2230","Falco severus"
"2231","Falco sparverius"
"2232","Falco subbuteo"
"2233","Falco subniger"
"2234","Falco tinnunculus"
"2235","Falco vespertinus"
"2236","Falco zoniventris"
"2237","Herpetotheres cachinnans"
"2238","Ibycter americanus"
"2239","Micrastur buckleyi"
"2240","Micrastur gilvicollis"
"2241","Micrastur mintoni"
"2242","Micrastur mirandollei"
"2243","Micrastur plumbeus"
"2244","Micrastur ruficollis"
"2245","Micrastur semitorquatus"
"2246","Microhierax caerulescens"
"2247","Microhierax erythrogenys"
"2248","Microhierax fringillarius"
"2249","Microhierax latifrons"
"2250","Microhierax melanoleucos"
"2251","Milvago chimachima"
"2252","Phalcoboenus albogularis"
"2253","Phalcoboenus australis"
"2254","Phalcoboenus carunculatus"
"2255","Phalcoboenus chimango"
"2256","Phalcoboenus megalopterus"
"2257","Polihierax insignis"
"2258","Polihierax semitorquatus"
"2259","Spiziapteryx circumcincta"
"2260","Aburria aburri"
"2261","Chamaepetes goudotii"
"2262","Chamaepetes unicolor"
"2263","Crax alberti"
"2264","Crax alector"
"2265","Crax blumenbachii"
"2266","Crax daubentoni"
"2267","Crax fasciolata"
"2268","Crax globulosa"
"2269","Crax pinima"
"2270","Crax rubra"
"2271","Mitu mitu"
"2272","Mitu salvini"
"2273","Mitu tomentosum"
"2274","Mitu tuberosum"
"2275","Nothocrax urumutum"
"2276","Oreophasis derbianus"
"2277","Ortalis araucuan"
"2278","Ortalis canicollis"
"2279","Ortalis cinereiceps"
"2280","Ortalis columbiana"
"2281","Ortalis erythroptera"
"2282","Ortalis garrula"
"2283","Ortalis guttata"
"2284","Ortalis leucogastra"
"2285","Ortalis motmot"
"2286","Ortalis poliocephala"
"2287","Ortalis ruficauda"
"2288","Ortalis squamata"
"2289","Ortalis superciliaris"
"2290","Ortalis vetula"
"2291","Ortalis wagleri"
"2292","Pauxi koepckeae"
"2293","Pauxi pauxi"
"2294","Pauxi unicornis"
"2295","Penelope albipennis"
"2296","Penelope argyrotis"
"2297","Penelope barbata"
"2298","Penelope dabbenei"
"2299","Penelope jacquacu"
"2300","Penelope jacucaca"
"2301","Penelope marail"
"2302","Penelope montagnii"
"2303","Penelope obscura"
"2304","Penelope ochrogaster"
"2305","Penelope ortoni"
"2306","Penelope perspicax"
"2307","Penelope pileata"
"2308","Penelope purpurascens"
"2309","Penelope superciliaris"
"2310","Penelopina nigra"
"2311","Pipile cujubi"
"2312","Pipile cumanensis"
"2313","Pipile grayi"
"2314","Pipile jacutinga"
"2315","Pipile pipile"
"2316","Aepypodius arfakianus"
"2317","Aepypodius bruijnii"
"2318","Alectura lathami"
"2319","Eulipoa wallacei"
"2320","Leipoa ocellata"
"2321","Macrocephalon maleo"
"2322","Megapodius bernsteinii"
"2323","Megapodius cumingii"
"2324","Megapodius decollatus"
"2325","Megapodius eremita"
"2326","Megapodius freycinet"
"2327","Megapodius geelvinkianus"
"2328","Megapodius laperouse"
"2329","Megapodius layardi"
"2330","Megapodius nicobariensis"
"2331","Megapodius pritchardii"
"2332","Megapodius reinwardt"
"2333","Megapodius tenimberensis"
"2334","Talegalla cuvieri"
"2335","Talegalla fuscirostris"
"2336","Talegalla jobiensis"
"2337","Acryllium vulturinum"
"2338","Agelastes meleagrides"
"2339","Agelastes niger"
"2340","Guttera edouardi"
"2341","Guttera plumifera"
"2342","Guttera pucherani"
"2343","Guttera verreauxi"
"2344","Numida meleagris"
"2345","Callipepla californica"
"2346","Callipepla douglasii"
"2347","Callipepla gambelii"
"2348","Callipepla squamata"
"2349","Colinus cristatus"
"2350","Colinus leucopogon"
"2351","Colinus nigrogularis"
"2352","Colinus virginianus"
"2353","Cyrtonyx montezumae"
"2354","Cyrtonyx ocellatus"
"2355","Cyrtonyx sallei"
"2356","Dactylortyx thoracicus"
"2357","Dendrortyx barbatus"
"2358","Dendrortyx leucophrys"
"2359","Dendrortyx macroura"
"2360","Odontophorus atrifrons"
"2361","Odontophorus balliviani"
"2362","Odontophorus capueira"
"2363","Odontophorus columbianus"
"2364","Odontophorus dialeucos"
"2365","Odontophorus erythrops"
"2366","Odontophorus gujanensis"
"2367","Odontophorus guttatus"
"2368","Odontophorus hyperythrus"
"2369","Odontophorus leucolaemus"
"2370","Odontophorus melanonotus"
"2371","Odontophorus melanotis"
"2372","Odontophorus speciosus"
"2373","Odontophorus stellatus"
"2374","Odontophorus strophium"
"2375","Oreortyx pictus"
"2376","Philortyx fasciatus"
"2377","Ptilopachus nahani"
"2378","Ptilopachus petrosus"
"2379","Rhynchortyx cinctus"
"2380","Afropavo congensis"
"2381","Alectoris barbara"
"2382","Alectoris chukar"
"2383","Alectoris graeca"
"2384","Alectoris magna"
"2385","Alectoris melanocephala"
"2386","Alectoris philbyi"
"2387","Alectoris rufa"
"2388","Ammoperdix griseogularis"
"2389","Ammoperdix heyi"
"2390","Anurophasis monorthonyx"
"2391","Arborophila ardens"
"2392","Arborophila atrogularis"
"2393","Arborophila brunneopectus"
"2394","Arborophila cambodiana"
"2395","Arborophila campbelli"
"2396","Arborophila charltonii"
"2397","Arborophila chloropus"
"2398","Arborophila crudigularis"
"2399","Arborophila davidi"
"2400","Arborophila gingica"
"2401","Arborophila graydoni"
"2402","Arborophila hyperythra"
"2403","Arborophila javanica"
"2404","Arborophila mandellii"
"2405","Arborophila orientalis"
"2406","Arborophila rolli"
"2407","Arborophila rubrirostris"
"2408","Arborophila rufipectus"
"2409","Arborophila rufogularis"
"2410","Arborophila sumatrana"
"2411","Arborophila tonkinensis"
"2412","Arborophila torqueola"
"2413","Argusianus argus"
"2414","Bambusicola fytchii"
"2415","Bambusicola sonorivox"
"2416","Bambusicola thoracicus"
"2417","Bonasa bonasia"
"2418","Bonasa sewerzowi"
"2419","Bonasa umbellus"
"2420","Caloperdix oculeus"
"2421","Catreus wallichii"
"2422","Centrocercus minimus"
"2423","Centrocercus urophasianus"
"2424","Chrysolophus amherstiae"
"2425","Chrysolophus pictus"
"2426","Coturnix coromandelica"
"2427","Coturnix coturnix"
"2428","Coturnix delegorguei"
"2429","Coturnix japonica"
"2430","Coturnix pectoralis"
"2431","Crossoptilon auritum"
"2432","Crossoptilon crossoptilon"
"2433","Crossoptilon harmani"
"2434","Crossoptilon mantchuricum"
"2435","Dendragapus fuliginosus"
"2436","Dendragapus obscurus"
"2437","Dendroperdix sephaena"
"2438","Falcipennis canadensis"
"2439","Falcipennis falcipennis"
"2440","Falcipennis franklinii"
"2441","Francolinus francolinus"
"2442","Francolinus gularis"
"2443","Francolinus pictus"
"2444","Francolinus pintadeanus"
"2445","Francolinus pondicerianus"
"2446","Galloperdix bicalcarata"
"2447","Galloperdix lunulata"
"2448","Galloperdix spadicea"
"2449","Gallus gallus"
"2450","Gallus lafayettii"
"2451","Gallus sonneratii"
"2452","Gallus varius"
"2453","Haematortyx sanguiniceps"
"2454","Ithaginis cruentus"
"2455","Lagopus lagopus"
"2456","Lagopus leucura"
"2457","Lagopus muta"
"2458","Lerwa lerwa"
"2459","Lophophorus impejanus"
"2460","Lophophorus lhuysii"
"2461","Lophophorus sclateri"
"2462","Lophura bulweri"
"2463","Lophura diardi"
"2464","Lophura edwardsi"
"2465","Lophura erythrophthalma"
"2466","Lophura ignita"
"2467","Lophura inornata"
"2468","Lophura leucomelanos"
"2469","Lophura nycthemera"
"2470","Lophura pyronota"
"2471","Lophura rufa"
"2472","Lophura swinhoii"
"2473","Lyrurus mlokosiewiczi"
"2474","Lyrurus tetrix"
"2475","Margaroperdix madagarensis"
"2476","Melanoperdix niger"
"2477","Meleagris gallopavo"
"2478","Meleagris ocellata"
"2479","Ophrysia superciliosa"
"2480","Pavo cristatus"
"2481","Pavo muticus"
"2482","Peliperdix albogularis"
"2483","Peliperdix coqui"
"2484","Peliperdix lathami"
"2485","Peliperdix schlegelii"
"2486","Perdicula argoondah"
"2487","Perdicula asiatica"
"2488","Perdicula erythrorhyncha"
"2489","Perdicula manipurensis"
"2490","Perdix dauurica"
"2491","Perdix hodgsoniae"
"2492","Perdix perdix"
"2493","Phasianus colchicus"
"2494","Phasianus versicolor"
"2495","Polyplectron bicalcaratum"
"2496","Polyplectron chalcurum"
"2497","Polyplectron germaini"
"2498","Polyplectron inopinatum"
"2499","Polyplectron katsumatae"
"2500","Polyplectron malacense"
"2501","Polyplectron napoleonis"
"2502","Polyplectron schleiermacheri"
"2503","Pternistis adspersus"
"2504","Pternistis afer"
"2505","Pternistis ahantensis"
"2506","Pternistis atrifrons"
"2507","Pternistis bicalcaratus"
"2508","Pternistis camerunensis"
"2509","Pternistis capensis"
"2510","Pternistis castaneicollis"
"2511","Pternistis clappertoni"
"2512","Pternistis erckelii"
"2513","Pternistis griseostriatus"
"2514","Pternistis hartlaubi"
"2515","Pternistis harwoodi"
"2516","Pternistis hildebrandti"
"2517","Pternistis icterorhynchus"
"2518","Pternistis jacksoni"
"2519","Pternistis leucoscepus"
"2520","Pternistis natalensis"
"2521","Pternistis nobilis"
"2522","Pternistis ochropectus"
"2523","Pternistis rufopictus"
"2524","Pternistis squamatus"
"2525","Pternistis swainsonii"
"2526","Pternistis swierstrai"
"2527","Pucrasia macrolopha"
"2528","Rheinardia ocellata"
"2529","Rhizothera dulitensis"
"2530","Rhizothera longirostris"
"2531","Rollulus rouloul"
"2532","Scleroptila afra"
"2533","Scleroptila elgonensis"
"2534","Scleroptila finschi"
"2535","Scleroptila gutturalis"
"2536","Scleroptila levaillantii"
"2537","Scleroptila psilolaema"
"2538","Scleroptila shelleyi"
"2539","Scleroptila streptophora"
"2540","Scleroptila whytei"
"2541","Synoicus adansonii"
"2542","Synoicus chinensis"
"2543","Synoicus ypsilophorus"
"2544","Syrmaticus ellioti"
"2545","Syrmaticus humiae"
"2546","Syrmaticus mikado"
"2547","Syrmaticus reevesii"
"2548","Syrmaticus soemmerringii"
"2549","Tetrao urogalloides"
"2550","Tetrao urogallus"
"2551","Tetraogallus altaicus"
"2552","Tetraogallus caspius"
"2553","Tetraogallus caucasicus"
"2554","Tetraogallus himalayensis"
"2555","Tetraogallus tibetanus"
"2556","Tetraophasis obscurus"
"2557","Tetraophasis szechenyii"
"2558","Tragopan blythii"
"2559","Tragopan caboti"
"2560","Tragopan melanocephalus"
"2561","Tragopan satyra"
"2562","Tragopan temminckii"
"2563","Tympanuchus cupido"
"2564","Tympanuchus pallidicinctus"
"2565","Tympanuchus phasianellus"
"2566","Xenoperdix udzungwensis"
"2567","Gavia adamsii"
"2568","Gavia arctica"
"2569","Gavia immer"
"2570","Gavia pacifica"
"2571","Gavia stellata"
"2572","Aramus guarauna"
"2573","Anthropoides paradiseus"
"2574","Anthropoides virgo"
"2575","Antigone antigone"
"2576","Antigone canadensis"
"2577","Antigone rubicunda"
"2578","Antigone vipio"
"2579","Balearica pavonina"
"2580","Balearica regulorum"
"2581","Bugeranus carunculatus"
"2582","Grus americana"
"2583","Grus grus"
"2584","Grus japonensis"
"2585","Grus monacha"
"2586","Grus nigricollis"
"2587","Leucogeranus leucogeranus"
"2588","Heliopais personatus"
"2589","Heliornis fulica"
"2590","Podica senegalensis"
"2591","Psophia crepitans"
"2592","Psophia dextralis"
"2593","Psophia leucoptera"
"2594","Psophia obscura"
"2595","Psophia ochroptera"
"2596","Psophia viridis"
"2597","Amaurolimnas concolor"
"2598","Amaurornis cinerea"
"2599","Amaurornis isabellina"
"2600","Amaurornis magnirostris"
"2601","Amaurornis marginalis"
"2602","Amaurornis moluccana"
"2603","Amaurornis olivacea"
"2604","Amaurornis phoenicurus"
"2605","Aramides albiventris"
"2606","Aramides axillaris"
"2607","Aramides cajaneus"
"2608","Aramides calopterus"
"2609","Aramides mangle"
"2610","Aramides saracura"
"2611","Aramides wolfi"
"2612","Aramides ypecaha"
"2613","Aramidopsis plateni"
"2614","Canirallus oculeus"
"2615","Coturnicops exquisitus"
"2616","Coturnicops notatus"
"2617","Coturnicops noveboracensis"
"2618","Crex crex"
"2619","Crex egregia"
"2620","Cyanolimnas cerverai"
"2621","Dryolimnas cuvieri"
"2622","Eulabeornis castaneoventris"
"2623","Fulica alai"
"2624","Fulica americana"
"2625","Fulica ardesiaca"
"2626","Fulica armillata"
"2627","Fulica atra"
"2628","Fulica cornuta"
"2629","Fulica cristata"
"2630","Fulica gigantea"
"2631","Fulica leucoptera"
"2632","Fulica rufifrons"
"2633","Gallicrex cinerea"
"2634","Gallinula chloropus"
"2635","Gallinula comeri"
"2636","Gallinula galeata"
"2637","Gallinula tenebrosa"
"2638","Gallirallus australis"
"2639","Gallirallus calayanensis"
"2640","Gymnocrex plumbeiventris"
"2641","Gymnocrex rosenbergii"
"2642","Gymnocrex talaudensis"
"2643","Habroptila wallacii"
"2644","Himantornis haematopus"
"2645","Hypotaenidia immaculata"
"2646","Hypotaenidia insignis"
"2647","Hypotaenidia okinawae"
"2648","Hypotaenidia owstoni"
"2649","Hypotaenidia philippensis"
"2650","Hypotaenidia rovianae"
"2651","Hypotaenidia sylvestris"
"2652","Hypotaenidia tertia"
"2653","Hypotaenidia torquata"
"2654","Hypotaenidia woodfordi"
"2655","Laterallus albigularis"
"2656","Laterallus exilis"
"2657","Laterallus flaviventer"
"2658","Laterallus jamaicensis"
"2659","Laterallus leucopyrrhus"
"2660","Laterallus levraudi"
"2661","Laterallus melanophaius"
"2662","Laterallus rogersi"
"2663","Laterallus ruber"
"2664","Laterallus spilonota"
