occurrenceId,verbatimScientificName,scientificName,key,matchType,confidence,status,rank,kingdom,phylum,class,order,family,genus,species,canonicalName,authorship,usageKey,acceptedUsageKey
,"Larus pipixcan","Larus pipixcan Wagler, 1831","2481177","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Leucophaeus","Leucophaeus pipixcan","Larus pipixcan","Wagler, 1831","2481177","5846430"
,"Larus relictus","Larus relictus Lönnberg, 1931","2481199","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Ichthyaetus","Ichthyaetus relictus","Larus relictus","Lönnberg, 1931","2481199","8179135"
,"Larus ridibundus","Larus ridibundus Linnaeus, 1766","2481137","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Chroicocephalus","Chroicocephalus ridibundus","Larus ridibundus","Linnaeus, 1766","2481137","6065824"
,"Larus schistisagus","Larus schistisagus Stejneger, 1884","2481163","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus schistisagus","Larus schistisagus","Stejneger, 1884","2481163",
,"Larus scoresbii","Larus scoresbii Traill, 1823","2481132","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Leucophaeus","Leucophaeus scoresbii","Larus scoresbii","Traill, 1823","2481132","4352370"
,"Larus serranus","Larus serranus Tschudi, 1844","2481195","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Chroicocephalus","Chroicocephalus serranus","Larus serranus","Tschudi, 1844","2481195","6065825"
,"Larus smithsonianus","Larus smithsonianus Coues, 1862","4848480","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus smithsonianus","Larus smithsonianus","Coues, 1862","4848480",
,"Onychoprion aleuticus","Onychoprion aleuticus (S.F.Baird, 1869)","5789282","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Onychoprion","Onychoprion aleuticus","Onychoprion aleuticus","(S.F.Baird, 1869) ","5789282",
,"Onychoprion anaethetus","Onychoprion anaethetus (Scopoli, 1786)","5789286","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Onychoprion","Onychoprion anaethetus","Onychoprion anaethetus","(Scopoli, 1786) ","5789286",
,"Onychoprion fuscatus","Onychoprion fuscatus (Linnaeus, 1766)","5789284","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Onychoprion","Onychoprion fuscatus","Onychoprion fuscatus","(Linnaeus, 1766) ","5789284",
,"Onychoprion lunatus","Onychoprion lunatus (Peale, 1848)","5789278","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Onychoprion","Onychoprion lunatus","Onychoprion lunatus","(Peale, 1848) ","5789278",
,"Pagophila eburnea","Pagophila eburnea (Phipps, 1774)","2481202","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Pagophila","Pagophila eburnea","Pagophila eburnea","(Phipps, 1774) ","2481202",
,"Phaetusa simplex","Phaetusa simplex (J.F.Gmelin, 1789)","5229213","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Phaetusa","Phaetusa simplex","Phaetusa simplex","(J.F.Gmelin, 1789) ","5229213",
,"Rhodostethia rosea","Rhodostethia rosea (W.MacGillivray, 1824)","2481218","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Rhodostethia","Rhodostethia rosea","Rhodostethia rosea","(W.MacGillivray, 1824) ","2481218",
,"Rissa brevirostris","Rissa brevirostris (Bruch, 1855)","2481204","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Rissa","Rissa brevirostris","Rissa brevirostris","(Bruch, 1855) ","2481204",
,"Rissa tridactyla","Rissa tridactyla (Linnaeus, 1758)","2481205","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Rissa","Rissa tridactyla","Rissa tridactyla","(Linnaeus, 1758) ","2481205",
,"Rynchops albicollis","Rynchops albicollis Swainson, 1838","2481207","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Rynchops","Rynchops albicollis","Rynchops albicollis","Swainson, 1838","2481207",
,"Rynchops flavirostris","Rynchops flavirostris Vieillot, 1816","2481208","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Rynchops","Rynchops flavirostris","Rynchops flavirostris","Vieillot, 1816","2481208",
,"Rynchops niger","Rynchops niger Linnaeus, 1758","2481209","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Rynchops","Rynchops niger","Rynchops niger","Linnaeus, 1758","2481209",
,"Saundersilarus saundersi","Saundersilarus saundersi (Swinhoe, 1871)","6095508","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Chroicocephalus","Chroicocephalus saundersi","Saundersilarus saundersi","(Swinhoe, 1871) ","6095508","6065815"
,"Sterna acuticauda","Sterna acuticauda J.E.Gray, 1831","5229261","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Sterna","Sterna acuticauda","Sterna acuticauda","J.E.Gray, 1831","5229261",
,"Sterna aurantia","Sterna aurantia J.E.Gray, 1831","5229239","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Sterna","Sterna aurantia","Sterna aurantia","J.E.Gray, 1831","5229239",
,"Sterna dougallii","Sterna dougallii Montagu, 1813","5229249","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Sterna","Sterna dougallii","Sterna dougallii","Montagu, 1813","5229249",
,"Sterna forsteri","Sterna forsteri Nuttall, 1834","5229247","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Sterna","Sterna forsteri","Sterna forsteri","Nuttall, 1834","5229247",
,"Sterna hirundinacea","Sterna hirundinacea R.Lesson, 1831","5229231","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Sterna","Sterna hirundinacea","Sterna hirundinacea","R.Lesson, 1831","5229231",
,"Sterna hirundo","Sterna hirundo Linnaeus, 1758","9367409","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Sterna","Sterna hirundo","Sterna hirundo","Linnaeus, 1758","9367409",
,"Sterna paradisaea","Sterna paradisaea Pontoppidan, 1763","5229230","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Sterna","Sterna paradisaea","Sterna paradisaea","Pontoppidan, 1763","5229230",
,"Sterna repressa","Sterna repressa E.Hartert, 1916","5229267","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Sterna","Sterna repressa","Sterna repressa","E.Hartert, 1916","5229267",
,"Sterna striata","Sterna striata J.F.Gmelin, 1789","5229233","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Sterna","Sterna striata","Sterna striata","J.F.Gmelin, 1789","5229233",
,"Sterna sumatrana","Sterna sumatrana Raffles, 1822","5229214","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Sterna","Sterna sumatrana","Sterna sumatrana","Raffles, 1822","5229214",
,"Sterna trudeaui","Sterna trudeaui Audubon, 1838","5229263","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Sterna","Sterna trudeaui","Sterna trudeaui","Audubon, 1838","5229263",
,"Sterna virgata","Sterna virgata Cabanis, 1875","5229219","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Sterna","Sterna virgata","Sterna virgata","Cabanis, 1875","5229219",
,"Sterna vittata","Sterna vittata J.F.Gmelin, 1789","9606968","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Sterna","Sterna vittata","Sterna vittata","J.F.Gmelin, 1789","9606968",
,"Sternula albifrons","Sternula albifrons (Pallas, 1764)","5789279","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Sternula","Sternula albifrons","Sternula albifrons","(Pallas, 1764) ","5789279",
,"Sternula antillarum","Sternula antillarum R.Lesson, 1847","5789285","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Sternula","Sternula antillarum","Sternula antillarum","R.Lesson, 1847","5789285",
,"Sternula balaenarum","Sternula balaenarum Strickland, 1853","6065769","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Sternula","Sternula balaenarum","Sternula balaenarum","Strickland, 1853","6065769",
,"Sternula lorata","Sternula lorata (Philippi & Landbeck, 1861)","6065776","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Sternula","Sternula lorata","Sternula lorata","(Philippi & Landbeck, 1861) ","6065776",
,"Sternula nereis","Sternula nereis Gould, 1843","5846423","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Sternula","Sternula nereis","Sternula nereis","Gould, 1843","5846423",
,"Sternula saundersi","Sternula saundersi (Hume, 1877)","6065768","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Sternula","Sternula saundersi","Sternula saundersi","(Hume, 1877) ","6065768",
,"Sternula superciliaris","Sternula superciliaris (Vieillot, 1819)","5789280","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Sternula","Sternula superciliaris","Sternula superciliaris","(Vieillot, 1819) ","5789280",
,"Thalasseus bengalensis","Thalasseus bengalensis (R.Lesson, 1831)","6065833","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Thalasseus","Thalasseus bengalensis","Thalasseus bengalensis","(R.Lesson, 1831) ","6065833",
,"Thalasseus bergii","Thalasseus bergii (M.H.K.Lichtenstein, 1823)","5789283","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Thalasseus","Thalasseus bergii","Thalasseus bergii","(M.H.K.Lichtenstein, 1823) ","5789283",
,"Thalasseus bernsteini","Thalasseus bernsteini (Schlegel, 1863)","6065837","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Thalasseus","Thalasseus bernsteini","Thalasseus bernsteini","(Schlegel, 1863) ","6065837",
,"Thalasseus elegans","Thalasseus elegans (Gambel, 1849)","2481285","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Thalasseus","Thalasseus elegans","Thalasseus elegans","(Gambel, 1849) ","2481285",
,"Thalasseus maximus","Thalasseus maximus (Boddaert, 1783)","5789281","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Thalasseus","Thalasseus maximus","Thalasseus maximus","(Boddaert, 1783) ","5789281",
,"Thalasseus sandvicensis","Thalasseus sandvicensis (Latham, 1787)","2481240","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Thalasseus","Thalasseus sandvicensis","Thalasseus sandvicensis","(Latham, 1787) ","2481240",
,"Xema sabini","Xema sabini (Sabine, 1819)","2481221","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Xema","Xema sabini","Xema sabini","(Sabine, 1819) ","2481221",
,"Pedionomus torquatus","Pedionomus torquatus Gould, 1840","5229423","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Pedionomidae","Pedionomus","Pedionomus torquatus","Pedionomus torquatus","Gould, 1840","5229423",
,"Pluvianellus socialis","Pluvianellus socialis G.R.Gray, 1846","2482087","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Pluvianellidae","Pluvianellus","Pluvianellus socialis","Pluvianellus socialis","G.R.Gray, 1846","2482087",
,"Pluvianus aegyptius","Pluvianus aegyptius (Linnaeus, 1758)","2480762","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Pluvianidae","Pluvianus","Pluvianus aegyptius","Pluvianus aegyptius","(Linnaeus, 1758) ","2480762",
,"Cladorhynchus leucocephalus","Cladorhynchus leucocephalus (Vieillot, 1816)","2480216","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Recurvirostridae","Cladorhynchus","Cladorhynchus leucocephalus","Cladorhynchus leucocephalus","(Vieillot, 1816) ","2480216",
,"Himantopus himantopus","Himantopus himantopus (Linnaeus, 1758)","5229126","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Recurvirostridae","Himantopus","Himantopus himantopus","Himantopus himantopus","(Linnaeus, 1758) ","5229126",
,"Himantopus novaezelandiae","Himantopus novaezelandiae Gould, 1841","5229125","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Recurvirostridae","Himantopus","Himantopus novaezelandiae","Himantopus novaezelandiae","Gould, 1841","5229125",
,"Recurvirostra americana","Recurvirostra americana J.F.Gmelin, 1789","2480258","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Recurvirostridae","Recurvirostra","Recurvirostra americana","Recurvirostra americana","J.F.Gmelin, 1789","2480258",
,"Recurvirostra andina","Recurvirostra andina Philippi & Landbeck, 1861","2480256","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Recurvirostridae","Recurvirostra","Recurvirostra andina","Recurvirostra andina","Philippi & Landbeck, 1861","2480256",
,"Recurvirostra avosetta","Recurvirostra avosetta Linnaeus, 1758","2480259","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Recurvirostridae","Recurvirostra","Recurvirostra avosetta","Recurvirostra avosetta","Linnaeus, 1758","2480259",
,"Recurvirostra novaehollandiae","Recurvirostra novaehollandiae Vieillot, 1816","2480257","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Recurvirostridae","Recurvirostra","Recurvirostra novaehollandiae","Recurvirostra novaehollandiae","Vieillot, 1816","2480257",
,"Nycticryphes semicollaris","Nycticryphes semicollaris (Vieillot, 1816)","2482027","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Rostratulidae","Nycticryphes","Nycticryphes semicollaris","Nycticryphes semicollaris","(Vieillot, 1816) ","2482027",
,"Rostratula australis","Rostratula australis (Gould, 1838)","4849640","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Rostratulidae","Rostratula","Rostratula australis","Rostratula australis","(Gould, 1838) ","4849640",
,"Rostratula benghalensis","Rostratula benghalensis (Linnaeus, 1758)","2482029","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Rostratulidae","Rostratula","Rostratula benghalensis","Rostratula benghalensis","(Linnaeus, 1758) ","2482029",
,"Actitis hypoleucos","Actitis hypoleucos (Linnaeus, 1758)","2481800","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Actitis","Actitis hypoleucos","Actitis hypoleucos","(Linnaeus, 1758) ","2481800",
,"Actitis macularius","Actitis macularius (Linnaeus, 1766)","2481798","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Actitis","Actitis macularius","Actitis macularius","(Linnaeus, 1766) ","2481798",
,"Arenaria interpres","Arenaria interpres (Linnaeus, 1758)","2481776","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Arenaria","Arenaria interpres","Arenaria interpres","(Linnaeus, 1758) ","2481776",
,"Arenaria melanocephala","Arenaria melanocephala (Vigors, 1829)","5229406","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Arenaria","Arenaria melanocephala","Arenaria melanocephala","(Vigors, 1829) ","5229406",
,"Bartramia longicauda","Bartramia longicauda (Bechstein, 1812)","2481705","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Bartramia","Bartramia longicauda","Bartramia longicauda","(Bechstein, 1812) ","2481705",
,"Calidris acuminata","Calidris acuminata (Horsfield, 1821)","2481769","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris acuminata","Calidris acuminata","(Horsfield, 1821) ","2481769",
,"Calidris alba","Calidris alba (Pallas, 1764)","2481748","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris alba","Calidris alba","(Pallas, 1764) ","2481748",
,"Calidris alpina","Calidris alpina (Linnaeus, 1758)","2481759","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris alpina","Calidris alpina","(Linnaeus, 1758) ","2481759",
,"Calidris bairdii","Calidris bairdii (Coues, 1861)","2481770","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris bairdii","Calidris bairdii","(Coues, 1861) ","2481770",
,"Calidris canutus","Calidris canutus (Linnaeus, 1758)","2481765","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris canutus","Calidris canutus","(Linnaeus, 1758) ","2481765",
,"Calidris falcinellus","Calidris falcinellus (Pontoppidan, 1763)","7537888","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris falcinellus","Calidris falcinellus","(Pontoppidan, 1763) ","7537888",
,"Calidris ferruginea","Calidris ferruginea (Pontoppidan, 1763)","2481741","EXACT","97","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris ferruginea","Calidris ferruginea","(Pontoppidan, 1763) ","2481741",
,"Calidris fuscicollis","Calidris fuscicollis (Vieillot, 1819)","2481756","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris fuscicollis","Calidris fuscicollis","(Vieillot, 1819) ","2481756",
,"Calidris himantopus","Calidris himantopus (Bonaparte, 1826)","5229400","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris himantopus","Calidris himantopus","(Bonaparte, 1826) ","5229400",
,"Calidris maritima","Calidris maritima (Brünnich, 1764)","2481743","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris maritima","Calidris maritima","(Brünnich, 1764) ","2481743",
,"Calidris mauri","Calidris mauri (Cabanis, 1857)","2481742","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris mauri","Calidris mauri","(Cabanis, 1857) ","2481742",
,"Calidris melanotos","Calidris melanotos (Vieillot, 1819)","2481744","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris melanotos","Calidris melanotos","(Vieillot, 1819) ","2481744",
,"Calidris minuta","Calidris minuta (Leisler, 1812)","2481749","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris minuta","Calidris minuta","(Leisler, 1812) ","2481749",
,"Calidris minutilla","Calidris minutilla (Vieillot, 1819)","2481745","EXACT","98","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris minutilla","Calidris minutilla","(Vieillot, 1819) ","2481745",
,"Calidris ptilocnemis","Calidris ptilocnemis (Coues, 1873)","5229395","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris ptilocnemis","Calidris ptilocnemis","(Coues, 1873) ","5229395",
,"Calidris pugnax","Calidris pugnax (Linnaeus, 1758)","8250742","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris pugnax","Calidris pugnax","(Linnaeus, 1758) ","8250742",
,"Calidris pusilla","Calidris pusilla (Linnaeus, 1766)","2481764","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris pusilla","Calidris pusilla","(Linnaeus, 1766) ","2481764",
,"Calidris pygmaea","Calidris pygmaea (Linnaeus, 1758)","10658506","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris pygmaea","Calidris pygmaea","(Linnaeus, 1758) ","10658506",
,"Calidris ruficollis","Calidris ruficollis (Pallas, 1776)","2481746","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris ruficollis","Calidris ruficollis","(Pallas, 1776) ","2481746",
,"Calidris subminuta","Calidris subminuta (Middendorff, 1853)","2481750","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris subminuta","Calidris subminuta","(Middendorff, 1853) ","2481750",
,"Calidris subruficollis","Calidris subruficollis (Vieillot, 1819)","8292425","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris subruficollis","Calidris subruficollis","(Vieillot, 1819) ","8292425",
,"Calidris temminckii","Calidris temminckii (Leisler, 1812)","2481740","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris temminckii","Calidris temminckii","(Leisler, 1812) ","2481740",
,"Calidris tenuirostris","Calidris tenuirostris (Horsfield, 1821)","2481768","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris tenuirostris","Calidris tenuirostris","(Horsfield, 1821) ","2481768",
,"Calidris virgata","Calidris virgata (J.F.Gmelin, 1789)","7964835","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris virgata","Calidris virgata","(J.F.Gmelin, 1789) ","7964835",
,"Coenocorypha aucklandica","Coenocorypha aucklandica (G.R.Gray, 1845)","2481707","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Coenocorypha","Coenocorypha aucklandica","Coenocorypha aucklandica","(G.R.Gray, 1845) ","2481707",
,"Coenocorypha huegeli","Coenocorypha huegeli (Tristram, 1893)","4849785","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Coenocorypha","Coenocorypha huegeli","Coenocorypha huegeli","(Tristram, 1893) ","4849785",
,"Coenocorypha pusilla","Coenocorypha pusilla (Buller, 1869)","2481708","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Coenocorypha","Coenocorypha pusilla","Coenocorypha pusilla","(Buller, 1869) ","2481708",
,"Gallinago andina","Gallinago andina Taczanowski, 1875","2481813","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Gallinago","Gallinago andina","Gallinago andina","Taczanowski, 1875","2481813",
,"Gallinago delicata","Gallinago delicata (Ord, 1825)","2481817","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Gallinago","Gallinago delicata","Gallinago delicata","(Ord, 1825) ","2481817",
,"Gallinago gallinago","Gallinago gallinago (Linnaeus, 1758)","2481819","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Gallinago","Gallinago gallinago","Gallinago gallinago","(Linnaeus, 1758) ","2481819",
,"Gallinago hardwickii","Gallinago hardwickii (J.E.Gray, 1831)","2481830","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Gallinago","Gallinago hardwickii","Gallinago hardwickii","(J.E.Gray, 1831) ","2481830",
,"Gallinago imperialis","Gallinago imperialis P.L.Sclater & Salvin, 1869","2481814","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Gallinago","Gallinago imperialis","Gallinago imperialis","P.L.Sclater & Salvin, 1869","2481814",
,"Gallinago jamesoni","Gallinago jamesoni (Jardine & Bonaparte, 1855)","2481816","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Gallinago","Gallinago jamesoni","Gallinago jamesoni","(Jardine & Bonaparte, 1855) ","2481816",
,"Gallinago macrodactyla","Gallinago macrodactyla Bonaparte, 1839","2481825","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Gallinago","Gallinago macrodactyla","Gallinago macrodactyla","Bonaparte, 1839","2481825",
,"Gallinago media","Gallinago media (Latham, 1787)","2481831","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Gallinago","Gallinago media","Gallinago media","(Latham, 1787) ","2481831",
,"Gallinago megala","Gallinago megala Swinhoe, 1861","2481815","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Gallinago","Gallinago megala","Gallinago megala","Swinhoe, 1861","2481815",
,"Gallinago nemoricola","Gallinago nemoricola Hodgson, 1836","2481826","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Gallinago","Gallinago nemoricola","Gallinago nemoricola","Hodgson, 1836","2481826",
,"Gallinago nigripennis","Gallinago nigripennis Bonaparte, 1839","2481809","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Gallinago","Gallinago nigripennis","Gallinago nigripennis","Bonaparte, 1839","2481809",
,"Gallinago nobilis","Gallinago nobilis P.L.Sclater, 1856","2481827","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Gallinago","Gallinago nobilis","Gallinago nobilis","P.L.Sclater, 1856","2481827",
,"Gallinago paraguaiae","Gallinago paraguaiae (Vieillot, 1816)","2481829","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Gallinago","Gallinago paraguaiae","Gallinago paraguaiae","(Vieillot, 1816) ","2481829",
,"Gallinago solitaria","Gallinago solitaria Hodgson, 1831","2481810","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Gallinago","Gallinago solitaria","Gallinago solitaria","Hodgson, 1831","2481810",
,"Gallinago stenura","Gallinago stenura (Bonaparte, 1831)","2481828","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Gallinago","Gallinago stenura","Gallinago stenura","(Bonaparte, 1831) ","2481828",
